SensorName,Year,Month,WeekNum,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
Sasse Ridge,1987,6,3.0,0.0,43.6,63.8571428571,39.5714285714,50.0,0.0428571428571
Sasse Ridge,1987,6,4.0,0.0,43.8,89.1428571429,58.5714285714,71.2857142857,0.0
Sasse Ridge,1987,7,1.0,0.0,44.0,65.3333333333,45.1666666667,53.5,0.0666666666667
Sasse Ridge,1987,7,2.0,0.0,44.2,75.625,47.5,59.25,0.0
Sasse Ridge,1987,7,3.0,0.0,44.375,64.25,45.25,52.875,0.05
Sasse Ridge,1987,7,4.0,0.0,44.8625,73.375,48.375,57.375,0.0375
Sasse Ridge,1987,8,1.0,0.0,44.9,70.4285714286,47.0,56.5714285714,0.0
Sasse Ridge,1987,8,2.0,0.0,44.9,65.875,48.375,55.5,0.0
Sasse Ridge,1987,8,3.0,0.0,44.9,72.625,44.375,55.625,0.0
Sasse Ridge,1987,8,4.0,0.0,44.9,83.625,57.5,67.125,0.0
Sasse Ridge,1987,9,1.0,0.0,44.9,79.0,51.4285714286,62.5714285714,0.0
Sasse Ridge,1987,9,2.0,0.0,44.925,76.375,48.875,59.25,0.025
Sasse Ridge,1987,9,3.0,0.0,45.1875,75.75,49.625,58.125,0.0125
Sasse Ridge,1987,9,4.0,0.0,45.2,68.2857142857,44.1428571429,53.7142857143,0.0
Sasse Ridge,1988,1,1.0,13.3714285714,17.8,15.1428571429,7.0,10.5714285714,0.0
Sasse Ridge,1988,1,2.0,15.9375,19.4625,26.25,17.5,21.5,0.5
Sasse Ridge,1988,1,3.0,19.3,21.9875,27.125,16.25,21.0,0.0375
Sasse Ridge,1988,1,4.0,19.6875,22.9125,33.125,20.375,25.75,0.1875
Sasse Ridge,1988,10,1.0,0.0,3.00344827586,65.2068965517,48.3793103448,54.4827586207,0.203448275862
Sasse Ridge,1988,10,2.0,0.0,0.0,86.5,65.5,71.5,0.0
Sasse Ridge,1988,11,1.0,3.92142857143,14.1464285714,39.8214285714,31.9642857143,35.3571428571,0.482142857143
Sasse Ridge,1988,11,2.0,0.25,10.75,38.0,30.5,33.5,0.6
Sasse Ridge,1988,12,1.0,9.83448275862,23.1586206897,31.5517241379,20.5862068966,25.5862068966,0.210344827586
Sasse Ridge,1988,12,2.0,10.15,22.2,40.5,30.0,35.0,0.1
Sasse Ridge,1988,2,1.0,20.6142857143,24.2,29.2857142857,15.2857142857,20.5714285714,0.171428571429
Sasse Ridge,1988,2,2.0,22.48,26.06,37.2,27.0,30.6,0.4
Sasse Ridge,1988,2,3.0,24.6375,28.3625,39.875,24.25,30.375,0.0875
Sasse Ridge,1988,2,4.0,24.8333333333,28.5,47.3333333333,31.3333333333,36.6666666667,0.0
Sasse Ridge,1988,3,1.0,25.4857142857,28.9428571429,35.4285714286,22.7142857143,28.0,0.2
Sasse Ridge,1988,3,2.0,26.7375,30.9,40.25,22.125,28.875,0.15
Sasse Ridge,1988,3,3.0,27.15,31.3,42.0,26.125,32.625,0.2375
Sasse Ridge,1988,3,4.0,30.8625,35.4875,35.75,19.375,26.625,0.4625
Sasse Ridge,1988,4,1.0,32.2571428571,38.0285714286,37.7142857143,21.4285714286,28.7142857143,0.457142857143
Sasse Ridge,1988,4,2.0,31.725,39.95,58.125,34.375,44.0,0.025
Sasse Ridge,1988,4,3.0,25.7625,40.4625,48.0,31.5,38.0,0.1375
Sasse Ridge,1988,4,4.0,22.0666666667,41.6333333333,47.3333333333,27.5,35.5,0.1
Sasse Ridge,1988,5,1.0,21.0142857143,42.6428571429,44.0,25.8571428571,33.1428571429,0.128571428571
Sasse Ridge,1988,5,2.0,15.6,43.15,62.0,37.625,48.125,0.075
Sasse Ridge,1988,5,3.0,5.5375,43.6625,58.875,32.125,44.375,0.0375
Sasse Ridge,1988,5,4.0,0.0,43.9428571429,52.7142857143,32.7142857143,42.0,0.0428571428571
Sasse Ridge,1988,6,1.0,0.0,44.6714285714,50.0,31.2857142857,38.2857142857,0.171428571429
Sasse Ridge,1988,6,2.0,0.0,45.8625,67.75,40.625,51.625,0.1
Sasse Ridge,1988,6,3.0,0.0,46.1,74.125,46.0,58.875,0.0
Sasse Ridge,1988,6,4.0,0.0,46.1,64.5714285714,26.5714285714,50.8571428571,0.0
Sasse Ridge,1988,7,1.0,0.0,46.1,65.4285714286,38.5714285714,50.4285714286,0.0
Sasse Ridge,1988,7,2.0,0.0,46.25,73.75,51.5,60.75,0.05
Sasse Ridge,1988,7,3.0,0.0,46.5,82.875,54.875,66.5,0.0
Sasse Ridge,1988,7,4.0,0.0,46.5,85.0,55.125,67.625,0.0
Sasse Ridge,1988,8,1.0,0.0,46.5,76.1428571429,47.5714285714,58.8571428571,0.0
Sasse Ridge,1988,8,2.0,0.0,46.5,77.875,46.75,58.375,0.0375
Sasse Ridge,1988,8,3.0,0.0,46.85,72.75,48.0,57.875,0.0125
Sasse Ridge,1988,8,4.0,0.0,46.9,87.375,58.625,71.0,0.0
Sasse Ridge,1988,9,1.0,0.0,46.9,87.3333333333,62.8333333333,73.1666666667,0.0
Sasse Ridge,1988,9,2.0,0.0,47.0125,74.75,51.0,60.625,0.025
Sasse Ridge,1988,9,3.0,0.0,47.775,56.75,40.625,47.125,0.15
Sasse Ridge,1988,9,4.0,0.0,49.3142857143,65.0,47.5714285714,54.1428571429,0.228571428571
Sasse Ridge,1989,1,1.0,11.7571428571,27.3285714286,29.2857142857,19.4285714286,23.2857142857,0.1
Sasse Ridge,1989,1,2.0,15.2125,30.925,28.625,18.0,23.125,0.8
Sasse Ridge,1989,1,3.0,20.5375,35.125,32.625,20.875,25.375,0.2
Sasse Ridge,1989,1,4.0,22.1625,35.825,33.5,18.5,25.5,0.1625
Sasse Ridge,1989,10,1.0,0.0,1.10689655172,53.8965517241,38.7931034483,44.4827586207,0.0827586206897
Sasse Ridge,1989,10,2.0,0.0,0.3,77.5,54.5,61.5,0.0
Sasse Ridge,1989,11,1.0,1.89642857143,7.85,44.9642857143,34.5,39.0357142857,0.257142857143
Sasse Ridge,1989,11,2.0,1.4,5.7,54.0,43.5,49.0,0.95
Sasse Ridge,1989,12,1.0,5.24137931034,15.5413793103,42.8620689655,31.5862068966,37.2413793103,0.151724137931
Sasse Ridge,1989,12,2.0,4.65,15.6,40.5,30.5,35.5,0.4
Sasse Ridge,1989,2,1.0,23.9571428571,37.2285714286,12.2857142857,-10.1428571429,-2.14285714286,0.0714285714286
Sasse Ridge,1989,2,2.0,24.275,37.4,26.375,11.125,15.875,0.0125
Sasse Ridge,1989,2,3.0,26.3875,39.3,29.625,19.5,23.625,0.4
Sasse Ridge,1989,2,4.0,27.72,40.8,34.0,20.0,24.6,0.04
Sasse Ridge,1989,3,1.0,29.3,41.9428571429,23.0,9.14285714286,14.8571428571,0.271428571429
Sasse Ridge,1989,3,2.0,32.1,43.625,36.25,25.75,30.25,0.2375
Sasse Ridge,1989,3,3.0,33.3375,45.2875,38.5,22.75,28.625,0.1375
Sasse Ridge,1989,3,4.0,34.2,46.25,37.125,23.75,29.0,0.125
Sasse Ridge,1989,4,1.0,36.2285714286,48.4,41.0,25.5714285714,32.2857142857,0.428571428571
Sasse Ridge,1989,4,2.0,34.7875,49.8,58.75,35.0,44.125,0.0
Sasse Ridge,1989,4,3.0,30.3125,50.0625,53.75,30.75,39.625,0.075
Sasse Ridge,1989,4,4.0,28.3857142857,50.8142857143,54.1428571429,34.2857142857,41.8571428571,0.114285714286
Sasse Ridge,1989,5,1.0,24.6857142857,51.2,59.1428571429,40.7142857143,48.1428571429,0.0
Sasse Ridge,1989,5,2.0,15.1625,51.375,56.75,34.125,43.625,0.05
Sasse Ridge,1989,5,3.0,9.275,51.9375,49.5,30.125,37.875,0.1
Sasse Ridge,1989,5,4.0,3.575,52.6875,55.0,34.25,42.25,0.0875
Sasse Ridge,1989,6,1.0,0.0857142857143,53.1,83.2857142857,52.8571428571,65.2857142857,0.0
Sasse Ridge,1989,6,2.0,0.0,53.125,73.75,51.625,61.5,0.0125
Sasse Ridge,1989,6,3.0,0.0,53.3375,67.625,43.875,53.375,0.025
Sasse Ridge,1989,6,4.0,0.0,53.4428571429,72.2857142857,51.2857142857,59.1428571429,0.0428571428571
Sasse Ridge,1989,7,1.0,0.0,53.8714285714,70.7142857143,47.0,57.2857142857,0.0285714285714
Sasse Ridge,1989,7,2.0,0.0,53.9375,81.125,53.0,64.0,0.0125
Sasse Ridge,1989,7,3.0,0.0,54.0,78.625,52.25,63.25,0.0
Sasse Ridge,1989,7,4.0,0.0,54.0,81.875,50.625,64.375,0.0
Sasse Ridge,1989,8,1.0,0.0,54.0,78.7142857143,56.7142857143,65.1428571429,0.0
Sasse Ridge,1989,8,2.0,0.0,54.0,72.125,53.5,61.125,0.0
Sasse Ridge,1989,8,3.0,0.0,54.0125,72.125,51.875,59.875,0.0125
Sasse Ridge,1989,8,4.0,0.0,54.25,75.25,52.375,60.375,0.025
Sasse Ridge,1989,9,1.0,0.0,54.3,73.1428571429,49.7142857143,58.7142857143,0.0
Sasse Ridge,1989,9,2.0,0.0,54.3,81.625,56.375,65.0,0.0
Sasse Ridge,1989,9,3.0,0.0,54.3125,73.375,50.375,58.75,0.0125
Sasse Ridge,1989,9,4.0,0.0,54.5571428571,73.5714285714,48.4285714286,59.2857142857,0.0571428571429
Sasse Ridge,1990,1,1.0,7.4,18.2714285714,39.8571428571,30.5714285714,35.2857142857,0.7
Sasse Ridge,1990,1,2.0,11.8625,27.2,37.5,28.25,32.625,0.8875
Sasse Ridge,1990,1,3.0,12.3,29.0375,38.125,26.125,31.375,0.2875
Sasse Ridge,1990,1,4.0,16.475,33.9375,36.375,25.25,31.0,0.8625
Sasse Ridge,1990,10,1.0,1.74137931034,6.63103448276,42.5172413793,30.1034482759,35.1724137931,0.393103448276
Sasse Ridge,1990,10,2.0,0.0,3.15,53.0,34.5,41.5,0.1
Sasse Ridge,1990,11,1.0,1.66923076923,20.0961538462,37.5384615385,28.1153846154,32.5384615385,0.607692307692
Sasse Ridge,1990,11,2.0,2.45,13.4,41.5,34.5,37.0,2.05
Sasse Ridge,1990,12,1.0,7.21428571429,37.9035714286,25.1071428571,12.7142857143,18.3214285714,0.285714285714
Sasse Ridge,1990,12,2.0,6.05,36.05,40.0,31.5,35.5,0.3
Sasse Ridge,1990,2,1.0,22.7428571429,38.5428571429,33.5714285714,25.5714285714,29.7142857143,0.128571428571
Sasse Ridge,1990,2,2.0,28.6875,43.375,29.875,15.75,22.375,0.9125
Sasse Ridge,1990,2,3.0,32.125,46.1875,32.875,17.0,22.75,0.425
Sasse Ridge,1990,2,4.0,33.04,49.58,44.2,27.2,32.0,0.02
Sasse Ridge,1990,3,1.0,33.3,49.6142857143,41.2857142857,26.0,31.5714285714,0.0571428571429
Sasse Ridge,1990,3,2.0,35.9875,51.3625,34.125,18.625,24.875,0.275
Sasse Ridge,1990,3,3.0,38.0625,52.3875,44.625,28.875,35.125,0.1125
Sasse Ridge,1990,3,4.0,38.9125,53.1875,55.0,29.875,38.0,0.025
Sasse Ridge,1990,4,1.0,38.5857142857,53.3714285714,62.7142857143,37.0,45.7142857143,0.0142857142857
Sasse Ridge,1990,4,2.0,36.3125,53.625,53.125,33.375,40.625,0.125
Sasse Ridge,1990,4,3.0,32.675,54.425,53.625,35.625,42.5,0.025
Sasse Ridge,1990,4,4.0,29.0428571429,56.0,42.8571428571,24.5714285714,32.0,0.371428571429
Sasse Ridge,1990,5,1.0,27.0428571429,57.3285714286,58.8571428571,33.8571428571,44.0,0.0857142857143
Sasse Ridge,1990,5,2.0,22.775,57.8875,52.5,30.875,39.375,0.0125
Sasse Ridge,1990,5,3.0,16.25,58.125,45.0,32.0,37.375,0.1125
Sasse Ridge,1990,5,4.0,9.1875,59.25,52.125,36.125,42.375,0.175
Sasse Ridge,1990,6,1.0,1.3,60.7285714286,50.1428571429,33.2857142857,40.5714285714,0.214285714286
Sasse Ridge,1990,6,2.0,0.0,62.2125,58.375,37.5,45.625,0.0875
Sasse Ridge,1990,6,3.0,0.0,62.425,75.125,46.125,57.625,0.025
Sasse Ridge,1990,6,4.0,0.0,62.6,66.1428571429,40.7142857143,51.1428571429,0.0
Sasse Ridge,1990,7,1.0,0.0,62.6714285714,63.5714285714,42.8571428571,51.5714285714,0.0142857142857
Sasse Ridge,1990,7,2.0,0.0,62.7,84.125,55.875,68.375,0.0
Sasse Ridge,1990,7,3.0,0.0,62.7,79.625,53.375,64.375,0.0
Sasse Ridge,1990,7,4.0,0.0,62.7875,73.375,50.625,60.0,0.025
Sasse Ridge,1990,8,1.0,0.0,62.9,79.8571428571,54.1428571429,64.8571428571,0.0
Sasse Ridge,1990,8,2.0,0.0,62.9,81.75,56.5,66.875,0.0
Sasse Ridge,1990,8,3.0,0.0,63.5125,62.875,46.125,52.375,0.225
Sasse Ridge,1990,8,4.0,0.0,64.7375,64.125,44.375,51.375,0.0375
Sasse Ridge,1990,9,1.0,0.0,65.0,72.7142857143,51.4285714286,59.5714285714,0.0
Sasse Ridge,1990,9,2.0,0.0,65.125,70.75,49.5,57.75,0.025
Sasse Ridge,1990,9,3.0,0.0,65.2,70.25,48.875,55.75,0.0
Sasse Ridge,1990,9,4.0,0.0,65.2,71.7142857143,50.5714285714,58.5714285714,0.0
Sasse Ridge,1991,1,1.0,10.9857142857,42.1,22.5714285714,10.5714285714,16.0,0.242857142857
Sasse Ridge,1991,1,2.0,14.25,45.9625,34.5,28.0,30.5,0.75
Sasse Ridge,1991,1,3.0,16.3875,49.4625,39.625,26.0,32.0,0.0125
Sasse Ridge,1991,1,4.0,16.8375,49.6375,32.5,17.5,24.25,0.0625
Sasse Ridge,1991,10,1.0,0.214814814815,0.377777777778,52.8148148148,35.6296296296,42.1851851852,0.062962962963
Sasse Ridge,1991,10,2.0,0.0,0.0,65.5,45.5,53.0,0.0
Sasse Ridge,1991,11,1.0,3.01481481481,7.4,35.037037037,25.4444444444,29.7037037037,0.385185185185
Sasse Ridge,1991,11,2.0,1.0,4.0,45.0,35.0,39.0,0.1
Sasse Ridge,1991,12,1.0,11.2344827586,19.2413793103,32.1724137931,24.8965517241,28.2413793103,0.272413793103
Sasse Ridge,1991,12,2.0,8.2,17.05,35.0,27.0,31.0,0.4
Sasse Ridge,1991,2,1.0,17.7,51.1571428571,39.2857142857,31.2857142857,34.1428571429,0.314285714286
Sasse Ridge,1991,2,2.0,18.2857142857,52.4142857143,42.8571428571,32.1428571429,35.7142857143,0.1
Sasse Ridge,1991,2,3.0,18.9857142857,55.1571428571,40.4285714286,26.7142857143,32.8571428571,0.5
Sasse Ridge,1991,2,4.0,19.34,56.6,48.6,31.4,36.6,0.0
Sasse Ridge,1991,3,1.0,21.4714285714,58.3857142857,34.4285714286,19.4285714286,25.7142857143,0.4
Sasse Ridge,1991,3,2.0,23.3625,59.9,38.125,21.625,27.25,0.125
Sasse Ridge,1991,3,3.0,24.0875,60.55,42.75,25.125,30.875,0.0625
Sasse Ridge,1991,3,4.0,24.8,61.6875,44.125,25.75,32.625,0.125
Sasse Ridge,1991,4,1.0,26.2428571429,64.0857142857,40.0,26.4285714286,32.4285714286,0.657142857143
Sasse Ridge,1991,4,2.0,28.5875,68.4875,45.625,26.25,33.5,0.3375
Sasse Ridge,1991,4,3.0,28.3125,69.225,58.5,36.875,44.375,0.05
Sasse Ridge,1991,4,4.0,26.1,69.85,51.0,28.25,36.75,0.075
Sasse Ridge,1991,5,1.0,23.4,70.0428571429,52.4285714286,35.8571428571,42.5714285714,0.0571428571429
Sasse Ridge,1991,5,2.0,19.15,70.5125,52.125,31.625,40.0,0.05
Sasse Ridge,1991,5,3.0,11.775,70.9125,55.0,36.25,43.5,0.05
Sasse Ridge,1991,5,4.0,2.97142857143,71.4857142857,54.8571428571,32.4285714286,41.4285714286,0.157142857143
Sasse Ridge,1991,6,1.0,0.0,72.3,57.2857142857,34.4285714286,44.0,0.0
Sasse Ridge,1991,6,2.0,0.0,72.4625,58.125,37.0,45.375,0.0375
Sasse Ridge,1991,6,3.0,0.0,72.65,56.0,39.125,45.625,0.025
Sasse Ridge,1991,6,4.0,0.0,72.8,63.4285714286,42.4285714286,50.2857142857,0.0
Sasse Ridge,1991,7,1.0,0.0,72.8,75.7142857143,49.0,61.2857142857,0.0142857142857
Sasse Ridge,1991,7,2.0,0.0,72.9,72.125,46.125,57.5,0.0
Sasse Ridge,1991,7,3.0,0.0,72.9875,71.0,46.75,56.75,0.0125
Sasse Ridge,1991,7,4.0,0.0,73.0,74.25,49.0,58.875,0.0
Sasse Ridge,1991,8,1.0,0.0,73.0,77.7142857143,52.1428571429,62.4285714286,0.0
Sasse Ridge,1991,8,2.0,0.0,73.075,70.0,48.75,57.25,0.0125
Sasse Ridge,1991,8,3.0,0.0,73.1,80.75,56.25,65.625,0.0125
Sasse Ridge,1991,8,4.0,0.0,73.4625,63.375,43.0,51.5,0.0625
Sasse Ridge,1991,9,1.0,0.0,73.7,69.8571428571,47.7142857143,56.2857142857,0.0
Sasse Ridge,1991,9,2.0,0.0,73.7125,66.875,43.625,52.5,0.0125
Sasse Ridge,1991,9,3.0,0.0,73.825,68.125,45.25,53.875,0.0125
Sasse Ridge,1991,9,4.0,0.0,73.9,75.7142857143,54.4285714286,61.1428571429,0.0
Sasse Ridge,1992,1,1.0,15.6285714286,22.7714285714,27.7142857143,20.2857142857,23.5714285714,0.171428571429
Sasse Ridge,1992,1,2.0,16.8625,23.5875,33.625,24.5,28.25,0.1125
Sasse Ridge,1992,1,3.0,17.6125,24.4875,30.125,20.5,25.375,0.425
Sasse Ridge,1992,1,4.0,20.2625,29.5125,37.75,31.0,33.5,0.5875
Sasse Ridge,1992,10,1.0,0.0206896551724,0.413793103448,49.6206896552,36.3448275862,41.6551724138,0.0827586206897
Sasse Ridge,1992,10,2.0,0.0,0.0,51.5,34.0,43.0,0.0
Sasse Ridge,1992,11,1.0,3.56785714286,6.76785714286,34.4285714286,25.5,28.9285714286,0.303571428571
Sasse Ridge,1992,11,2.0,1.8,4.9,33.0,22.5,27.0,0.2
Sasse Ridge,1992,12,1.0,12.575862069,15.7103448276,26.1724137931,17.6896551724,21.4137931034,0.244827586207
Sasse Ridge,1992,12,2.0,8.9,12.25,29.0,17.5,22.5,0.85
Sasse Ridge,1992,2,1.0,21.6285714286,32.2714285714,40.5714285714,29.0,33.2857142857,0.0428571428571
Sasse Ridge,1992,2,2.0,21.8,32.8125,37.625,28.75,32.0,0.1875
Sasse Ridge,1992,2,3.0,24.125,35.025,36.75,25.5,29.625,0.3
Sasse Ridge,1992,2,4.0,26.0666666667,36.4,47.0,29.0,37.0,0.0
Sasse Ridge,1992,3,1.0,26.4142857143,36.9285714286,42.8571428571,30.8571428571,35.2857142857,0.142857142857
Sasse Ridge,1992,3,2.0,26.6125,37.4,53.625,36.75,42.125,0.025
Sasse Ridge,1992,3,3.0,25.4125,37.6875,49.125,31.0,37.75,0.0125
Sasse Ridge,1992,3,4.0,24.5,37.7,53.125,32.5,40.25,0.0
Sasse Ridge,1992,4,1.0,22.1142857143,37.7285714286,48.2857142857,29.2857142857,36.4285714286,0.0142857142857
Sasse Ridge,1992,4,2.0,21.9375,38.425,46.625,31.75,37.125,0.15
Sasse Ridge,1992,4,3.0,19.45,40.3625,46.875,29.375,36.25,0.225
Sasse Ridge,1992,4,4.0,15.3714285714,40.9142857143,55.1428571429,38.7142857143,45.5714285714,0.1
Sasse Ridge,1992,5,1.0,7.51428571429,41.6,72.0,44.7142857143,56.1428571429,0.0285714285714
Sasse Ridge,1992,5,2.0,0.125,41.7625,51.625,33.125,41.125,0.0125
Sasse Ridge,1992,5,3.0,0.0,41.8,63.25,40.0,50.25,0.0
Sasse Ridge,1992,5,4.0,0.0,41.8,68.625,44.875,55.25,0.0
Sasse Ridge,1992,6,1.0,0.0,41.8,69.5714285714,42.4285714286,54.4285714286,0.0
Sasse Ridge,1992,6,2.0,0.0,42.225,60.625,40.0,48.375,0.15
Sasse Ridge,1992,6,3.0,0.0,43.1125,78.625,52.375,63.5,0.05
Sasse Ridge,1992,6,4.0,0.0,43.5857142857,77.1428571429,52.5714285714,63.0,0.128571428571
Sasse Ridge,1992,7,1.0,0.0,44.5,60.8571428571,43.8571428571,50.5714285714,0.0714285714286
Sasse Ridge,1992,7,2.0,0.0,44.95,66.875,44.875,54.375,0.025
Sasse Ridge,1992,7,3.0,0.0,45.0,71.875,52.625,60.625,0.0375
Sasse Ridge,1992,7,4.0,0.0,45.3,80.375,53.5,64.25,0.0
Sasse Ridge,1992,8,1.0,0.0,45.3,71.7142857143,48.0,58.4285714286,0.0
Sasse Ridge,1992,8,2.0,0.0,45.3625,80.375,57.5,66.25,0.0125
Sasse Ridge,1992,8,3.0,0.0,45.4,75.25,51.0,60.875,0.0
Sasse Ridge,1992,8,4.0,0.0,45.4,70.75,46.75,56.0,0.0
Sasse Ridge,1992,9,1.0,0.0,45.4,59.1428571429,39.4285714286,47.1428571429,0.0571428571429
Sasse Ridge,1992,9,2.0,0.0,46.45,56.625,37.125,45.625,0.1125
Sasse Ridge,1992,9,3.0,0.0,46.7625,64.25,43.875,51.375,0.1125
Sasse Ridge,1992,9,4.0,0.0,48.9428571429,55.7142857143,40.1428571429,46.7142857143,0.242857142857
Sasse Ridge,1993,1,1.0,18.1,20.6,20.4285714286,7.28571428571,12.1428571429,0.142857142857
Sasse Ridge,1993,1,2.0,18.9875,21.2125,18.0,7.375,12.0,0.05
Sasse Ridge,1993,1,3.0,20.375,22.4125,26.375,17.125,20.625,0.3125
Sasse Ridge,1993,1,4.0,22.225,26.075,37.75,25.625,31.375,0.3125
Sasse Ridge,1993,10,1.0,0.0,0.454166666667,49.2916666667,35.5,40.75,0.0416666666667
Sasse Ridge,1993,10,2.0,0.0,0.1,53.0,36.0,44.0,0.0
Sasse Ridge,1993,11,1.0,0.708,2.904,33.96,22.44,26.96,0.16
Sasse Ridge,1993,11,2.0,0.0,2.3,39.0,28.0,32.0,0.0
Sasse Ridge,1993,12,1.0,8.13043478261,11.6869565217,33.0434782609,21.0434782609,26.3913043478,0.147826086957
Sasse Ridge,1993,12,2.0,5.85,9.3,32.0,26.0,28.0,1.2
Sasse Ridge,1993,2,1.0,22.7,26.5571428571,34.1428571429,21.4285714286,26.4285714286,0.0142857142857
Sasse Ridge,1993,2,2.0,23.1375,26.7625,35.5,23.5,28.375,0.025
Sasse Ridge,1993,2,3.0,23.6875,27.0625,24.5,9.625,14.625,0.075
Sasse Ridge,1993,2,4.0,23.88,27.4,33.2,13.4,20.4,0.0
Sasse Ridge,1993,3,1.0,24.9,28.2,42.0,28.8571428571,34.4285714286,0.214285714286
Sasse Ridge,1993,3,2.0,26.4375,29.0125,40.5,24.625,30.625,0.125
Sasse Ridge,1993,3,3.0,27.05,30.675,40.625,27.125,32.25,0.2625
Sasse Ridge,1993,3,4.0,26.8,32.0125,45.25,27.125,33.875,0.025
Sasse Ridge,1993,4,1.0,26.8857142857,32.9,44.2857142857,28.1428571429,34.1428571429,0.214285714286
Sasse Ridge,1993,4,2.0,26.125,34.2125,44.125,28.5,33.875,0.1125
Sasse Ridge,1993,4,3.0,25.6625,34.95,48.0,30.625,37.0,0.0875
Sasse Ridge,1993,4,4.0,23.4,35.9285714286,45.8571428571,31.7142857143,36.4285714286,0.2
Sasse Ridge,1993,5,1.0,20.1428571429,37.1142857143,47.4285714286,31.1428571429,37.5714285714,0.128571428571
Sasse Ridge,1993,5,2.0,11.3428571429,37.8,65.5714285714,44.0,53.4285714286,0.0428571428571
Sasse Ridge,1993,5,3.0,0.3,38.0,71.6,45.8,57.0,0.02
Sasse Ridge,1993,5,4.0,0.0,38.625,65.5,43.0,52.75,0.05
Sasse Ridge,1993,6,1.0,0.0,40.2333333333,56.6666666667,40.6666666667,46.3333333333,0.25
Sasse Ridge,1993,6,2.0,0.0,41.3,55.7142857143,38.2857142857,45.8571428571,0.1
Sasse Ridge,1993,6,3.0,0.0,41.8857142857,62.4285714286,40.0,49.8571428571,0.0857142857143
Sasse Ridge,1993,6,4.0,0.0,42.4,63.2857142857,40.0,50.0,0.0
Sasse Ridge,1993,7,1.0,0.0,42.4,59.2,41.0,48.0,0.0
Sasse Ridge,1993,7,2.0,0.0,42.45,59.625,41.375,48.375,0.025
Sasse Ridge,1993,7,3.0,0.0,43.0285714286,56.8571428571,42.2857142857,48.0,0.128571428571
Sasse Ridge,1993,7,4.0,0.0,43.6571428571,65.1428571429,43.1428571429,52.0,0.0428571428571
Sasse Ridge,1993,8,1.0,0.0,43.8,80.8571428571,55.5714285714,65.5714285714,0.0
Sasse Ridge,1993,8,2.0,0.0,43.8,65.1428571429,42.7142857143,51.5714285714,0.0
Sasse Ridge,1993,8,3.0,0.0,43.875,68.0,46.75,55.625,0.0125
Sasse Ridge,1993,8,4.0,0.0,43.9,63.875,41.625,49.75,0.0
Sasse Ridge,1993,9,1.0,0.0,43.9857142857,77.7142857143,54.4285714286,62.8571428571,0.0142857142857
Sasse Ridge,1993,9,2.0,0.0,44.05,67.25,45.625,54.0,0.0125
Sasse Ridge,1993,9,3.0,0.0,44.1,57.5714285714,37.1428571429,43.8571428571,0.0142857142857
Sasse Ridge,1993,9,4.0,0.0,44.2,70.7142857143,48.4285714286,56.4285714286,0.0
Sasse Ridge,1994,1,1.0,11.82,15.94,33.2,25.8,28.8,0.6
Sasse Ridge,1994,1,2.0,14.225,18.2375,38.625,31.25,34.125,0.125
Sasse Ridge,1994,1,3.0,14.6,18.7125,42.0,30.125,34.75,0.0375
Sasse Ridge,1994,1,4.0,15.1375,19.2375,38.125,25.125,29.375,0.0375
Sasse Ridge,1994,10,1.0,0.0931034482759,1.68620689655,47.4137931034,32.9310344828,38.1724137931,0.341379310345
Sasse Ridge,1994,10,2.0,0.0,0.0,62.0,42.5,49.5,0.0
Sasse Ridge,1994,11,1.0,6.47142857143,13.05,31.5357142857,21.3214285714,25.6785714286,0.360714285714
Sasse Ridge,1994,11,2.0,4.7,11.2,32.0,26.0,29.0,0.3
Sasse Ridge,1994,12,1.0,16.4206896552,27.5,29.0689655172,19.3448275862,23.5517241379,0.406896551724
Sasse Ridge,1994,12,2.0,12.8,23.4,27.5,20.0,23.5,0.75
Sasse Ridge,1994,2,1.0,15.4571428571,19.3,33.7142857143,14.5714285714,23.5714285714,0.0
Sasse Ridge,1994,2,2.0,17.225,20.4375,31.625,18.75,24.375,0.3875
Sasse Ridge,1994,2,3.0,20.7,23.2375,33.0,22.625,27.125,0.475
Sasse Ridge,1994,2,4.0,25.04,26.82,34.8,20.0,25.8,0.4
Sasse Ridge,1994,3,1.0,26.55,28.5166666667,44.3333333333,28.0,34.0,0.0833333333333
Sasse Ridge,1994,3,2.0,26.7285714286,28.7857142857,47.8571428571,30.4285714286,36.4285714286,0.0285714285714
Sasse Ridge,1994,3,3.0,28.4875,30.725,34.875,20.5,26.625,0.45
Sasse Ridge,1994,3,4.0,30.525,32.55,57.375,34.75,42.75,0.0125
Sasse Ridge,1994,4,1.0,29.7857142857,32.7857142857,45.4285714286,28.2857142857,34.1428571429,0.1
Sasse Ridge,1994,4,2.0,30.9142857143,34.1857142857,48.8571428571,29.4285714286,37.4285714286,0.185714285714
Sasse Ridge,1994,4,3.0,26.9571428571,34.8285714286,60.4285714286,39.7142857143,47.2857142857,0.0714285714286
Sasse Ridge,1994,4,4.0,20.8142857143,35.3142857143,51.0,33.2857142857,39.7142857143,0.0571428571429
Sasse Ridge,1994,5,1.0,16.2571428571,35.7714285714,61.0,37.5714285714,47.2857142857,0.0857142857143
Sasse Ridge,1994,5,2.0,6.35,36.1,61.625,39.0,48.625,0.0
